0.010349201038479805,0.009006736800074577,0.21701154112815857,0.04988497868180275,0.0032606138847768307,0.26343834400177,0.0332258865237236,0.2464289367198944,0.16260509192943573,0.0047886790707707405
0.016181882470846176,0.04331567510962486,0.18540573120117188,0.005683426279574633,0.47168612480163574,0.19481368362903595,0.021967802196741104,0.050609588623046875,0.010129888541996479,0.0002061448758468032
0.0010141716338694096,0.12350939214229584,0.03350432589650154,0.05343228206038475,0.6919670701026917,0.03906824067234993,0.0027228211984038353,0.008924145251512527,0.04463212192058563,0.0012254368048161268
0.019049419090151787,0.006218697410076857,0.06765983998775482,0.24305512011051178,0.02932797744870186,0.2826354503631592,0.03542989119887352,0.11294342577457428,0.014791619963943958,0.1888885349035263
0.1113186776638031,0.013966936618089676,0.00028842288884334266,0.09384807199239731,0.0009703682735562325,0.7741861343383789,0.0003219796344637871,0.0010456774616613984,0.003372160019353032,0.0006815211963839829
0.02922196313738823,0.011736512184143066,0.07241034507751465,0.0865040272474289,0.09237678349018097,0.14913392066955566,0.031409528106451035,0.21823760867118835,0.00608017249032855,0.3028891980648041
0.00494803674519062,0.0053913528099656105,0.14821010828018188,0.07268904149532318,0.016403425484895706,0.44649338722229004,0.0023447233252227306,0.27688100934028625,0.005860198754817247,0.02077874168753624
0.0032364223152399063,0.07415594160556793,0.03939715027809143,0.018004518002271652,0.030709855258464813,0.29599690437316895,0.020783012732863426,0.3441218137741089,0.0329291932284832,0.14066515862941742
0.007170961704105139,0.10694803297519684,0.010274634696543217,0.02284644916653633,0.15719687938690186,0.11074525117874146,0.0048470632173120975,0.01510887686163187,0.5478981137275696,0.016963748261332512
8.839503607305232e-06,0.0007016741437837481,0.00021216737513896078,0.00014590210048481822,0.014916526153683662,5.148382479092106e-05,0.9837126731872559,0.0001909600105136633,5.7143435697071254e-05,2.660349309735466e-06
0.002795532112941146,0.006830095313489437,0.003788646077737212,0.008530336432158947,0.022273575887084007,0.9434090852737427,0.002151835011318326,0.007350643631070852,0.0017828793497756124,0.001087344135157764
